"name","cleanm","cid","tid","MolecularWeight","Complexity","inSmall","structCluster","pharma","night1_sleep","day1_sleep","night2_sleep","day2_sleep","night1_sleepBout","day1_sleepBout","night2_sleepBout","day2_sleepBout","night1_sleepLength","day1_sleepLength","night2_sleepLength","day2_sleepLength","night1_sleepLatency","day1_sleepLatency","night2_sleepLatency","day2_sleepLatency","night1_averageActivity","day1_averageActivity","night2_averageActivity","day2_averageActivity","night1_averageWaking","day1_averageWaking","night2_averageWaking","day2_averageWaking","daymean_averageWaking","nightmean_averageWaking"
"MITOMYCIN C","MITOMYCIN C","5746","D0Y0GH",334.33,757,FALSE,469,"DNA-",-0.018509,-0.48232,-0.65335,-0.43851,0.62555,-0.08787,-0.039492,0.045838,-0.42071,-0.36943,-0.41593,-0.44849,-0.1347,-0.31642,-0.23036,-0.39499,-0.28297,0.41809,0.71592,0.70139,-0.51426,0.35427,0.33854,0.73407,0.59899,-0.25808
"OUABAIN","OUABAIN","439501","D0AR3J",584.7,1080,FALSE,659,"CHA-NA-K-",0.32836,-0.71344,-0.57965,-0.62846,0.085831,-0.72181,0.043253,-0.16371,-0.16138,-0.28016,-0.40119,-0.49843,-0.22803,-0.37619,0.36429,-0.022304,-0.38423,0.94213,0.72695,0.87629,-0.40058,0.72934,0.35787,0.68134,0.77695,-0.16202
"DEFEROXAMINE MESYLATE","DEFEROXAMINE MESYLATE","62881","D0FJ8A",656.8,832,FALSE,197,"CHEL+",0.29134,-0.68121,-0.33976,-0.4226,0.21776,-0.77294,0.17113,-0.14942,-0.23865,-0.27428,-0.36519,-0.38785,-0.19409,-0.34332,-0.061195,-0.22437,-0.46531,0.66048,0.5679,0.48161,-0.54819,0.37587,0.52814,0.42115,0.43889,-0.20581
"CAPREOMYCIN SULFATE","CAPREOMYCIN","3000502","D0E7MV",1321.4,2470,FALSE,137,"BACT-",-0.028787,0.17246,0.06518,0.44238,-0.039798,-0.14828,0.0971,0.32216,-0.01875,0.25085,0.070899,0.21878,-0.28493,0.24572,0.31378,-0.009428,0.29768,0.049282,-0.028388,-0.58405,0.68537,0.13315,0.12814,-0.33935,-0.1073,0.49866
"BITHIONOL","BITHIONOL","2406","D0QQ1J",356,282,FALSE,426,"NaN",2.2087,3.0773,3.097,3.6617,-3.7574,-1.5648,-3.3447,-1.4649,0,121.9,239.75,85.163,0,1.8374,-0.17877,2.2981,-1.6232,-1.9939,-2.3533,-2.2194,-3.3243,-1.3662,-3.4781,-1.3253,-1.4487,-4.1676
"NEOMYCIN SULFATE","NEOMYCIN","8378","D05JNI",614.6,872,FALSE,104,"BACT-",0.25744,0.063397,-0.1567,0.75741,-0.14778,-0.092312,0.056529,0.191,0.23591,0.23542,-0.19036,1.4373,-0.20168,-0.36283,0.94458,-0.042178,-0.161,-0.17969,0.10139,-0.67793,0.18573,-0.14132,0.049715,-0.32219,-0.24474,0.14409
"7-Hydroxyethyltheophylline","7-Hydroxyethyltheophylline","1892","D0PB2W",224.22,322,FALSE,9,"ES-P-",0.78084,1.0969,1.329,0.66706,-0.086076,0.28658,-0.28156,0.21559,0.55095,1.2526,6.1024,0.80643,-0.29013,-0.3884,-0.31271,-0.42972,-0.61631,-0.64473,-1.2826,-0.69425,-0.079255,0.0061672,-0.90034,-0.5471,-0.28424,-0.58652
"LASALOCID SODIUM","LASALOCID SODIUM","6426773",NA,612.8,917,FALSE,349,"BACT-",0.29343,0.96034,0.011928,0.46972,0.84718,0.51908,0.38786,-0.026232,-0.1844,0.60767,-0.20932,0.8188,-0.3942,-0.36687,-0.20902,-0.17318,-0.60529,-0.8172,-0.3381,-0.29726,-0.78038,-0.38782,-0.58746,-0.0022988,-0.20815,-0.8315
"PHENYLMERCURIC ACETATE","PHENYLMERCURIC ACETATE","16682730",NA,336.74,130,FALSE,353,"FUNG-",2.2038,2.8969,3.097,3.5,-3.7343,-1.0094,-3.3447,-0.99353,93.886,55.751,239.75,33.825,0.83377,0.78849,-0.52442,0.12839,-1.6224,-1.9779,-2.3535,-2.2058,-2.9101,-1.6757,-3.5107,-1.5241,-1.6636,-3.7469
"5-HYDROXY-7-METHOXYISOFLAVONE","5-HYDROXY-7-METHOXYISOFLAVONE","16725071",NA,268.26,397,FALSE,223,"NaN",0.55676,0.52614,0.85686,0.59336,-0.34831,-0.29898,-0.26128,-0.1246,0.5332,0.89623,1.1701,0.7171,-0.13924,-0.31035,-0.25654,-0.031261,-0.33229,0.045739,-0.74427,-0.29724,0.37147,0.2855,-0.12517,-0.013871,0.14505,0.15404
"Nystatin","Nystatin","6433272","D08XAC",926.1,1620,FALSE,396,"FUNG-",-0.4526,-0.67021,-1.0871,-0.093155,0.25601,-0.68101,-0.70117,-0.31748,-0.34742,-0.37216,-0.64556,0.12453,0.61475,0.74666,3.1627,0.084241,0.12805,1.1099,0.55628,0.070626,0.067012,0.92713,-0.28447,0.031151,0.51697,-0.1215
"NEROL","NEROL","643820",NA,154.25,150,FALSE,864,"NaN",-0.011113,-0.50275,-0.45965,-0.33286,0.82338,-0.40134,0.23343,0.13987,-0.40094,-0.33101,-0.48552,-0.42985,-0.22596,-0.1786,0.81086,-0.26262,-0.1317,1.9594,0.39323,0.70472,0.0066707,2.1061,0.081508,0.71244,1.5512,0.052681
"CADMIUM ACETATE","CADMIUM ACETATE","10986",NA,230.5,25,FALSE,454,"UN",-1.047,0.79047,1.0315,1.0331,-0.92717,0.25281,-1.1174,0.25311,-0.37942,1.8165,11.016,1.9627,2.8188,-0.17649,2.2392,0.21573,3.978,-0.65325,0.2588,-1.0159,3.6528,-0.7849,0.76897,-1.033,-1.0287,2.9765
"1,3-DIPROPYL-8-CYCLOPENTYLXANTHINE [DPCPX]","1,3-DIPROPYL-8-CYCLOPENTYLXANTHINE [DPCPX]","1329","D02DLG; D0K0OT",304.39,436,FALSE,449,"ADS-",0.60897,-0.046795,0.6455,-0.047279,-0.15914,-0.23543,0.30412,-0.18681,0.36447,0.13938,0.22636,0.13021,-0.28503,-0.28836,-0.28559,-0.13913,-0.33344,0.82048,-0.52436,0.95639,0.70016,1.1269,-0.23512,1.098,1.2509,0.34491
"TETROQUINONE","TETROQUINONE","5424",NA,172.09,272,FALSE,3,"NaN",0.40609,-0.39482,-0.16001,-0.070217,0.44283,-0.40608,-0.21423,-0.24344,-0.08285,-0.13098,0.017846,0.24013,-0.21687,-0.22504,0.58839,0.35173,-0.36061,0.70788,0.28754,0.42288,0.061672,0.74566,0.23008,0.48879,0.68809,0.1783
"HEXETIDINE","HEXETIDINE","3607",NA,339.6,292,FALSE,436,"FUNG-",0.48895,-0.29999,0.48511,-0.0094302,0.33904,-0.093224,0.54759,0.14422,-0.10397,-0.40685,0.028862,-0.15596,-0.30775,-0.27124,0.25469,-0.21416,-0.47822,0.88149,-0.35436,0.11804,-0.18178,0.94304,0.090449,0.20646,0.62847,-0.072204
"ANTIMYCIN A (A1 shown)","ANTIMYCIN A (A1 shown)","5702199",NA,534.6,833,FALSE,513,"FUNG-",1.7434,2.7364,2.773,3.4084,-3.0168,-2.0178,-3.8741,-1.9422,0,188.8,0,308.22,0,3.2806,0,4.166,-1.275,-1.6158,-1.922,-1.7491,-3.0995,-1.4166,-3.1398,-2.376,-2.3144,-3.9926
"DICHLOROPHENE","DICHLOROPHENE","3037",NA,269.12,226,FALSE,206,"NEMO-",1.7277,2.7364,2.773,3.3717,-2.996,-2.0178,-3.8741,-1.8463,53.799,201.53,0,206.1,10.421,3.2938,0,2.4496,-1.271,-1.6157,-1.9209,-1.7472,-2.7434,-2.3219,-3.4113,-1.9646,-2.4133,-3.909
"SALINOMYCIN, SODIUM","SALINOMYCIN, SODIUM","23682228",NA,773,1330,FALSE,94,"BACT-",-1.7343,-0.1395,0.54557,0.056214,0.30905,0.29277,-0.71552,0.65512,-0.11348,-0.3394,1.4574,-0.33266,1.5589,0.17715,-0.22162,-0.003308,0.4258,0.059525,-0.69888,-0.30192,-0.011367,0.0078688,-0.94626,-0.38252,-0.25596,-0.3231
"BENZETHONIUM CHLORIDE","BENZETHONIUM","2335",NA,412.6,466,FALSE,296,"NaN",-0.92179,-0.097817,1.2008,0.054433,0.24102,0.41555,-0.95732,0.57231,-0.39328,-0.37776,1.8982,-0.31063,1.3782,3.357,-0.43287,-0.2361,0.051691,0.82782,-1.0739,-0.052734,-0.29849,1.1979,-0.80295,-0.12799,0.40835,-0.50713
"ROXARSONE","ROXARSONE","5104",NA,263.04,270,FALSE,151,"BACT-",-1.0888,-0.39849,0.34279,-0.27764,0.55395,0.4675,0.43301,0.56837,-0.5871,-0.50386,-0.056215,-0.50061,0.56523,1.0066,-0.32064,-0.081776,0.12963,0.19603,-0.66222,-0.18418,-0.168,0.060124,-0.82321,-0.35189,-0.21361,-0.40861
"PHENYLBUTYRIC ACID","PHENYLBUTYRIC ACID","4775","D0B7CH",164.2,137,FALSE,425,"NaN",-0.78471,-0.81624,-0.019581,-0.44055,0.2002,-0.58083,0.061683,0.23321,-0.38922,-0.43192,-0.078801,-0.45921,0.059362,-0.19326,-0.08299,0.013693,0.13294,0.83626,-0.20672,0.1969,0.068412,0.47324,-0.35177,-0.10782,0.12252,-0.061526
"EXALAMIDE","EXALAMIDE","3316",NA,221.29,206,FALSE,881,"PERM-",0.1474,0.48845,1.4487,0.57257,-0.43247,-0.19833,-1.3977,0.55654,0.48205,0.41926,3.2717,0.085366,-0.15744,0.28989,-0.39986,-0.30672,0.073581,-0.19311,-0.96665,-0.41875,0.51685,0.23314,-0.12612,-0.16371,-0.014585,0.37502
"CINCHONINE","CINCHONINE","90454",NA,294.4,412,FALSE,528,"NaN",-1.2159,-0.58652,0.12124,0.074909,0.14578,0.10861,0.1135,1.1362,-0.45956,-0.46376,-0.043006,-0.39556,0.3123,0.25768,-0.44607,-0.23871,0.25124,0.70039,-0.11107,0.031921,-0.052148,0.66345,-0.07754,0.15401,0.37855,-0.067785
"GENTIAN VIOLET","GENTIAN VIOLET","11057","D04GZA",408,542,FALSE,149,"BACT-",1.7375,2.1878,2.9752,2.2623,-2.6162,-1.6008,-4.2389,-1.4584,5.6925,71.633,50.906,64.191,30.357,13.074,-0.6045,1.621,-0.47208,-1.4217,-1.9665,-1.3793,-1.315,-1.5981,-2.7399,-1.4983,-1.744,-1.9696
"PRAZIQUANTEL","PRAZIQUANTEL","4891","D0L9ZR",312.4,472,FALSE,180,"PERM+",-1.1436,-0.473,-0.35942,-0.09246,0.31585,-0.014167,-0.62053,0.67878,-0.51452,-0.42548,-0.16335,-0.43636,0.87236,1.1837,-0.18861,-0.0046158,0.18568,0.15362,-0.20704,-0.41705,-0.08617,-0.1586,-0.76207,-0.59963,-0.47188,-0.32232
"MELPHALAN","MELPHALAN","460612","D00FGO",305.2,265,FALSE,851,"DNA-",0.21338,0.15154,0.26956,-0.078302,-0.74643,0.17094,-0.82725,-0.071454,0.43733,-0.10514,0.29822,-0.13109,0.47264,-0.03411,0.45267,0.18073,-0.084963,-0.12189,-0.45981,-0.19002,-0.21618,-0.10064,-0.83814,-0.41964,-0.31003,-0.6318
"DICUMAROL","DICUMAROL","54676038","D02TJS",336.3,605,FALSE,663,"VKOR-",0.87819,1.3927,1.8159,0.98923,-1.7303,-0.10553,-1.2789,-0.78485,26.324,0.15279,7.0711,0.61002,0.86424,2.1419,-0.11798,1.1522,-0.48852,-0.66342,-1.7107,-0.84317,-0.73129,-0.87572,-2.2514,-1.0069,-1.0928,-2.0058
"POLYMYXIN B SULFATE","POLYMYXIN B","49800004",NA,1203.5,2150,FALSE,607,"BACT-",-0.56333,-0.045025,0.73288,-0.21023,0.53262,-0.11047,0.30521,-0.17206,-0.43492,-0.11234,0.80368,-0.11841,0.37793,-0.279,0.32332,0.3701,0.46606,1.4004,-0.72844,0.93917,0.048041,2.0901,-0.54511,0.80063,1.5942,-0.29183
"TESTOSTERONE","TESTOSTERONE","6013","D06XMU",288.4,508,FALSE,771,"ANDR+",-0.52823,-0.34656,-0.55161,-0.40863,-0.065277,-0.2882,-0.56541,-0.17206,-0.25421,-0.12758,-0.18033,-0.12761,0.12293,0.15481,0.25941,-0.30368,0.49911,0.83917,0.2236,0.63924,-0.0081122,0.87796,-0.19211,0.35466,0.70131,-0.11865
"CLINDAMYCIN HYDROCHLORIDE","CLINDAMYCIN","446598","D0R0ZL",425,502,FALSE,515,"PRT-50S-",-0.86393,-0.010034,0.10006,-0.23138,0.44937,0.21538,-0.47377,0.14348,-0.51379,-0.11916,0.62415,-0.12786,0.51635,-0.2479,-0.025918,-0.07054,1.2421,0.32522,-0.28219,0.26197,0.49972,0.43673,-0.33111,0.18198,0.36904,0.11977
"DICLOFENAC SODIUM","DICLOFENAC SODIUM","5018304",NA,318.1,310,FALSE,872,"ARACH-",-0.30443,-0.50299,-0.7117,-0.52244,-0.05014,-0.41162,-0.85343,-0.30011,-0.16217,-0.13295,-0.04572,-0.12907,-0.11021,2.4568,0.08593,1.6943,0.45335,0.82935,0.68967,0.46034,0.40149,0.73211,0.15023,0.22103,0.53779,0.34223
"DESMETHYLDIHYDROCAPSAICIN","DESMETHYLDIHYDROCAPSAICIN","2998",NA,293.4,283,FALSE,638,"VAN-",-0.017004,-0.028558,-0.34066,0.026436,-0.19394,0.30424,-0.4214,0.90718,0.20303,-0.12732,-0.089846,-0.12598,-0.12478,0.063069,0.0014736,-0.14048,0.10869,0.079773,0.10695,-0.2529,0.078661,0.019594,-0.21657,-0.29337,-0.16395,-0.078336
"SISOMICIN SULFATE","SISOMICIN","36119",NA,447.5,643,FALSE,527,"PRT-30S-",-0.51287,-0.036791,-0.22201,-0.25354,-0.59506,-0.066033,-0.4214,0.056592,0.021907,-0.10768,0.067262,-0.1253,0.82235,-0.19504,0.017452,-0.14048,0.90168,0.20073,0.026828,0.45597,0.34182,0.14716,-0.2205,0.27707,0.29714,0.085458
"CYCLOSERINE","CYCLOSERINE","6234","D02WFK",102.09,92,FALSE,179,"EAA-G+",0.27457,-0.78712,-0.28835,-0.61866,0.094329,-0.86395,-0.12735,-0.44499,-0.00994,-0.38524,-0.25915,-0.59556,-0.30021,-0.25091,-0.028622,0.099059,-0.37643,0.98156,0.55144,1.3188,-0.41477,0.7165,0.61549,1.1121,1.0471,-0.14538
"THIMEROSAL","THIMEROSAL","16684434",NA,404.82,180,FALSE,545,"NaN",2.0615,3.4303,3.2207,3.4123,-2.4222,-1.5172,-3.4901,-0.5096,10.678,103.77,115.46,9.6044,-0.01831,0.91706,2.8631,-0.40864,-0.84913,-1.8505,-2.1711,-1.883,0.069962,-2.0302,-3.8419,-2.1053,-2.3792,-1.1092
"Gambogic Acid Amide","Gambogic Acid Amide","56951189",NA,627.8,1490,FALSE,455,"NaN",0.43109,-0.77453,-0.20717,-0.5708,0.18165,-1.0049,0.096358,-0.65177,0.063044,-0.21465,-0.23241,-0.2978,-0.31196,-0.3299,-0.31855,0.53324,-0.37478,1.2373,0.43346,1.6718,-0.36767,1.0679,0.44934,1.5353,1.4895,-0.16221
"AMINOPTERIN","AMINOPTERIN","169371","D0D2RN",440.4,674,FALSE,172,NA,-0.017976,-0.34433,-0.65549,-0.199,0.094329,-0.10727,-0.16343,-0.001267,-0.062737,-0.37148,-0.55307,-0.16673,-0.01831,-0.37786,-0.15216,-0.26046,-0.21652,0.43853,0.7744,0.76797,-0.26727,0.36861,0.44412,0.93677,0.75131,-0.077227
"DIPHENHYDRAMINE HYDROCHLORIDE","DIPHENHYDRAMINE","3100","D01FGR",255.35,211,FALSE,748,"HIST-1-",0.049105,-0.25394,0.019751,0.43048,0.64209,-0.11197,0.18295,0.9594,-0.21989,-0.31461,-0.12095,-0.10055,-0.37069,0.61042,-0.29586,-0.12586,-0.29448,0.31857,0.56726,0.01652,-0.36899,0.29046,1.0411,0.25562,0.3107,0.0416
"3-Methylcholanthrene","3-Methylcholanthrene","1674",NA,268.4,399,FALSE,4,"NaN",0.073328,-0.2997,-1.0503,-0.53767,0.52301,-0.13547,-1.3036,-0.55699,-0.1849,-0.26165,-0.40733,-0.4039,-0.48227,-0.27825,-0.031144,0.25077,-0.19483,0.071924,2.243,0.025708,-0.15691,0.11966,1.8553,-0.2164,-0.059561,0.50692
"THIRAM","THIRAM","5455","D02UVS",240.4,158,FALSE,43,"FUNG-",2.0913,3.0985,2.5842,2.7091,-2.2872,-0.69945,-1.9603,0.13228,9.2611,125.3,76.343,38.298,0.57926,1.085,0.68234,-0.20983,-0.96225,-1.8002,-1.9379,-1.7263,-0.78462,-1.8162,-3.1714,-1.8779,-2.2069,-1.824
"MAFENIDE HYDROCHLORIDE","MAFENIDE","3998","D0K1QD",186.23,224,FALSE,639,"BACT-",-0.52663,-0.79315,-0.3897,-0.23039,0.83768,-0.79661,-0.020946,0.11244,-0.66037,-0.64657,-0.4212,-0.34133,0.13122,0.24875,1.4425,-0.049284,0.010461,1.7446,0.17787,0.34133,-0.34346,1.3573,-0.116,0.29072,0.88128,-0.31278
"THIODIGLYCOL","THIODIGLYCOL","5447",NA,122.19,28,FALSE,363,"NaN",-0.099883,-0.42498,-0.28525,0.37752,0.65263,0.054814,0.27476,1.0972,-0.40566,-0.61232,-0.39153,-0.16363,-0.080101,-0.18177,0.17898,-0.35746,-0.2158,1.1454,0.17568,0.20636,-0.321,1.0356,0.047965,0.4064,0.77545,-0.21268
"DAPHNETIN","DAPHNETIN","5280569",NA,178.14,248,FALSE,125,"KI-PR-",-0.3017,-0.45705,-0.51797,0.17268,0.52679,-0.42098,0.030803,0.50726,-0.48752,-0.26364,-0.50692,-0.057902,-0.020227,1.1214,-0.085639,-0.41579,-0.034881,1.1948,0.026615,0.57342,-0.20203,1.0987,-0.43332,1.0446,1.1652,-0.36993
"MICONAZOLE NITRATE","MICONAZOLE","4189","D00AXJ",416.1,417,FALSE,57,"SY-CW-",1.6703,3.5156,2.9527,4.0223,-2.0196,-0.98192,-2.7119,-0.62727,5.1707,22.219,74.268,32.397,0.63643,1.1871,1.312,-0.034867,-1.2605,-1.9914,-2.0637,-1.92,-1.5926,-2.0877,-1.8748,-1.9474,-2.1931,-2.2579
"ATRACTYLOSIDE POTASSIUM","ATRACTYLOSIDE POTASSIUM","5702200",NA,803,1440,FALSE,357,"NaN",-0.18154,-0.24327,-0.054363,0.31673,0.94872,0.13996,0.26737,0.62071,-0.50559,-0.37233,-0.17851,-0.0067181,-0.090666,-0.088961,-0.149,-0.32413,-0.24581,0.43952,-0.13706,0.13285,-0.44437,0.40141,-0.23741,0.31501,0.38851,-0.44916
"THIOTEPA","THIOTEPA","5453","D00YZA",189.22,194,FALSE,374,"NaN",-0.10142,-0.0009897,-0.27059,0.32069,0.44537,0.33027,-0.050517,0.37566,-0.32348,-0.14512,-0.25825,0.073568,-0.0096609,-0.33064,-0.149,-0.0082819,-0.18386,0.68871,0.51688,0.090686,-0.30754,0.84169,0.5064,0.42196,0.68144,0.030758
"AMIKACIN SULFATE","AMIKACIN","37768","D0Y3MO",585.6,819,FALSE,772,"PRT-30S-",0.23965,-0.16621,-0.40137,0.26166,0.24437,-0.097028,0.10595,0.98644,0.025845,-0.2988,-0.25883,-0.43359,-0.17452,0.026601,0.66993,-0.3106,-0.11483,0.18564,0.57865,-0.28029,0.29599,0.12948,0.54819,-0.22885,-0.056608,0.46417
"DACTINOMYCIN","DACTINOMYCIN","457193","D0P8IV",1255.4,3030,FALSE,192,"NaN",0.13185,0.34663,0.10066,0.82973,-0.337,0.25269,-0.16191,0.69243,0.84162,0.18004,0.022271,1.1633,0.094333,0.83797,0.08394,-0.055688,0.022356,-0.32621,-0.019259,-0.52172,1.0526,-0.41973,0.35812,-0.18413,-0.31933,0.80746
"DELTALINE","DELTALINE","441728",NA,507.6,979,FALSE,447,"NaN",0.28631,-0.22091,-0.041783,0.084363,0.11694,-0.27189,0.089714,0.33259,0.27093,-0.29357,-0.14533,0.08936,-0.022858,-0.34592,0.68605,-0.34846,-0.16648,0.16541,0.58389,-0.2087,0.44332,0.18134,0.68412,-0.30154,-0.06898,0.62266
"CHLORTETRACYCLINE HYDROCHLORIDE","CHLORTETRACYCLINE","54675777","D0R6RC",478.9,1010,FALSE,393,"BACT-",0.18977,-0.24598,0.29001,-0.16168,0.045268,-0.10202,-0.23496,0.1395,0.018267,-0.26815,0.61648,-0.42433,0.0047166,-0.27447,0.040932,0.02129,-0.11769,0.23677,0.12682,-0.15934,0.18406,0.038154,0.8139,-0.17266,-0.073819,0.53929
"ETANIDAZOLE","ETANIDAZOLE","3276","D0LJ6P",214.18,242,FALSE,233,"SY-CW-",0.44238,-0.06136,0.079818,0.086776,-0.082154,0.1178,0.44686,0.53006,0.29842,-0.3134,-0.068105,-0.33841,-0.14005,1.5575,-0.20637,-0.16688,-0.29822,0.10163,0.14732,-0.17328,0.16134,0.026017,0.42982,-0.1081,-0.045104,0.32243
"Colistimethate Sodium","Colistimethate Sodium","216258","D0Q3BV",1749.8,3430,FALSE,607,"BACT-",0.22195,0.6737,0.83027,1.6583,0.49921,0.53247,-0.1538,1.3946,-0.1422,0.46342,0.51281,1.3087,0.63892,-0.33061,-0.14723,-0.4166,0.018342,0.072398,-0.34596,-1.008,0.86041,0.7071,1.0381,-0.71252,-0.017393,1.055
"ALEXIDINE HYDROCHLORIDE","ALEXIDINE","2090",NA,508.8,601,FALSE,750,"BACT-",0.18977,0.74208,0.30739,0.75857,0.24437,0.51249,-0.21061,1.0523,-0.054021,0.27294,0.41115,0.22829,0.28046,-0.18772,0.4065,-0.18062,-0.029379,-0.25414,0.2056,-0.4293,0.31224,0.30604,1.3348,-0.094643,0.10854,0.89054
"CYTOCHALASIN B","CYTOCHALASIN B","5311281","D0DJ4A",479.6,859,FALSE,647,"NaN",0.072319,-0.54114,-0.57509,-0.24008,0.84962,-0.067052,0.12218,0.53884,-0.3811,-0.74389,-0.33386,-0.7036,-0.0849,-0.42416,0.47639,0.37084,-0.18976,0.34729,0.6103,0.089306,-0.17918,0.036493,0.32083,-0.06849,-0.01812,0.064853
"ACETARSOL","ACETARSOL","1985",NA,275.09,289,FALSE,411,"NaN",0.6672,0.16095,0.67368,0.93945,0.29419,0.20499,0.62062,0.73155,0.045375,-0.10505,-0.022632,0.44637,-0.32875,-0.4943,-0.34092,-0.42286,-0.58497,-0.13966,-0.57053,-0.64981,-0.13157,0.019816,-0.087207,-0.17486,-0.091835,-0.12971
"STREPTOMYCIN SULFATE","STREPTOMYCIN","19649","D0N0EQ",581.6,940,FALSE,693,"BACT-",0.36189,0.38848,0.10434,0.32666,0.1743,0.31397,-0.00049849,0.39941,0.017871,0.061581,-0.0069618,0.1654,-0.3641,-0.45817,-0.01984,-0.45629,-0.4146,0.21865,0.14041,0.88956,-0.19047,0.66958,0.11552,1.2826,1.1333,0.031948
"PIMOZIDE","PIMOZIDE","16362","D00KHM",461.5,632,FALSE,878,"DOPA-D2-",0.76569,0.23613,0.21757,0.84263,0.096721,-0.022056,-0.16101,0.5905,0.11306,0.20106,-0.017966,0.38576,-0.43833,-0.42655,-0.24168,-0.45094,-0.43313,0.14852,0.52832,-0.26773,0.7624,0.47231,0.33759,0.11431,0.33376,0.5992
"AMPHOTERICIN B","AMPHOTERICIN B","5280965","D02DWM",924.1,1670,FALSE,396,"PERM+",0.36752,-0.032505,-0.13806,0.13302,0.39998,-0.26272,-0.10518,0.31296,-0.09054,0.079136,-0.124,-0.02558,-0.3747,-0.50786,0.52016,-0.16208,-0.21469,0.37519,0.45453,0.0045408,0.39363,0.58197,0.083223,0.044422,0.35444,0.22659
"PIPOBROMAN","PIPOBROMAN","4842","D03FNJ",356.05,227,FALSE,443,"NaN",0.89795,0.19302,0.8507,0.37905,-0.17833,-0.035679,0.17397,0.15827,0.43396,0.13657,0.21367,0.33487,-0.37824,-0.45591,-0.14535,-0.4603,-0.64473,0.17274,-0.43709,0.10512,0.38698,0.42236,0.18533,0.39791,0.47265,0.31684
"GRAMICIDIN","GRAMICIDIN","16130140",NA,1882.3,3980,FALSE,394,"UN",0.73474,0.2271,0.8491,0.69684,0.075563,0.1505,0.2298,0.7452,0.17063,0.039953,0.13579,0.3434,-0.40298,-0.49656,-0.14535,-0.48839,-0.52261,0.13378,-0.43487,-0.35022,0.31723,0.41282,0.12488,0.1232,0.30544,0.23515
"HEXACHLOROPHENE","HEXACHLOROPHENE","3598","D0ZX2G",406.9,328,FALSE,652,"NaN",1.9067,2.8452,2.6608,3.6583,-3.1616,-1.7158,-3.2038,-1.6935,0,105.78,0,174.22,0,2.2324,0,2.5126,-1.3879,-1.7842,-2.0729,-2.0568,-3.6413,-2.6434,-1.5088,-2.9753,-3.2474,-2.7677
"MIZORIBINE","MIZORIBINE","104762","D0G5AG",259.22,329,FALSE,237,"IM-",0.89513,0.36944,0.8507,0.92578,0.01209,0.35484,0.39032,1.0546,0.22174,-0.030439,0.10277,0.26093,-0.39237,-0.49882,-0.32049,-0.48972,-0.66491,-0.17815,-0.58912,-0.63667,0.42444,0.17239,0.10637,-0.14378,0.012538,0.25944
"ISOTECTORIGENIN, 7-METHYL ETHER","ISOTECTORIGENIN, 7-METHYL ETHER","6708795",NA,328.3,482,FALSE,223,"NaN",-0.045947,-0.38602,-0.72874,-0.020927,-0.060609,-0.71305,-0.61794,0.039357,-0.10936,-0.069461,-0.39538,0.046208,-0.24153,-0.12855,0.55036,-0.31086,-0.14981,0.31275,0.55269,-0.29421,-0.11637,0.24289,-0.043749,-0.31479,-0.037746,-0.10481
"CARAPIN","CARAPIN","6708507",NA,468.5,980,FALSE,146,"NaN",-0.17256,0.49352,-0.24159,0.80789,0.56905,0.63197,-0.07192,1.0954,-0.38341,-0.061133,-0.17242,0.24942,-0.25654,-0.13657,-0.20904,-0.038941,-0.21003,-0.070832,0.18546,-0.58945,-0.39336,0.39662,-0.067492,-0.34294,0.027935,-0.31413
"KHAYANTHONE","KHAYANTHONE","6708528",NA,570.7,1180,FALSE,615,"NaN",0.009104,0.3536,-0.29493,0.39584,0.598,0.61095,0.17169,0.82675,-0.23682,-0.075793,-0.36136,-0.10397,-0.16349,-0.31315,0.079533,-0.080344,-0.084847,0.30004,-0.010515,-0.35296,0.12754,0.59729,-0.3912,-0.25576,0.18174,-0.10437
"ODORATONE","ODORATONE","76311433",NA,472.7,904,FALSE,297,"NaN",-1.03,0.011551,-0.97232,-0.30936,-0.43696,0.043521,-0.82795,-0.20149,-0.65065,-0.070834,-0.56338,-0.25302,0.58697,-0.30312,1.9932,-0.29159,0.99341,0.10634,0.47948,-0.11837,0.54126,0.1206,-0.32323,-0.41506,-0.15737,0.22451
"3alpha-ACETOXYDIHYDRODEOXYGEDUNIN","3alpha-ACETOXYDIHYDRODEOXYGEDUNIN","6708514",NA,512.6,1020,FALSE,146,"NaN",-0.35423,0.45799,-0.25759,0.2993,0.31574,0.54265,-0.15592,0.86844,-0.41935,-0.059159,-0.19474,-0.10732,0.02863,-0.30111,-0.026783,-0.1721,0.034454,-0.098694,0.25429,-0.36194,-0.13943,0.30139,0.049354,-0.23639,0.03619,-0.074765
"Allopregnanolone","Allopregnanolone","92786","D00VZZ",318.5,500,TRUE,264,"GABA-",0.3628,0.16258,0.89629,0.28046,0.81513,0.52689,-0.07192,0.45158,-0.12898,-0.081427,0.81841,0.076481,-0.40063,0.71219,0.63136,-0.054607,0.48045,1.3887,0.020342,0.44709,2.141,2.3066,1.7865,0.81838,1.6739,2.4183
