"name","cleanm","cid","tid","nfingerprints","library","concentration","MolecularWeight","Complexity","inSmall","structCluster","pharma","day1_sleep","day2_sleep","day1_sleepBout","day2_sleepBout","day1_sleepLength","day2_sleepLength","day1_sleepLatency","day2_sleepLatency","day1_averageActivity","day2_averageActivity","day1_averageWaking","day2_averageWaking","daymean_averageWaking","night1_sleep","night2_sleep","night1_sleepBout","night2_sleepBout","night1_sleepLength","night2_sleepLength","night1_sleepLatency","night2_sleepLatency","night1_averageActivity","night2_averageActivity","night1_averageWaking","night2_averageWaking","nightmean_averageWaking"
"CARAPIN","CARAPIN",6708507,NA,1,"Spectrum","30 uM",468.5,"980",FALSE,"146","NaN",0.49352,0.80789,0.63197,1.0954,-0.061133,0.24942,-0.13657,-0.038941,-0.070832,-0.58945,0.39662,-0.34294,0.027935,-0.17256,-0.24159,0.56905,-0.07192,-0.38341,-0.17242,-0.25654,-0.20904,-0.21003,0.18546,-0.39336,-0.067492,-0.31413
"KHAYANTHONE","KHAYANTHONE",6708528,NA,1,"Spectrum","30 uM",570.7,"1180",FALSE,"615","NaN",0.3536,0.39584,0.61095,0.82675,-0.075793,-0.10397,-0.31315,-0.080344,0.30004,-0.35296,0.59729,-0.25576,0.18174,0.009104,-0.29493,0.598,0.17169,-0.23682,-0.36136,-0.16349,0.079533,-0.084847,-0.010515,0.12754,-0.3912,-0.10437
"ODORATONE","ODORATONE",76311433,NA,1,"Spectrum","30 uM",472.7,"904",FALSE,"297","NaN",0.011551,-0.30936,0.043521,-0.20149,-0.070834,-0.25302,-0.30312,-0.29159,0.10634,-0.11837,0.1206,-0.41506,-0.15737,-1.03,-0.97232,-0.43696,-0.82795,-0.65065,-0.56338,0.58697,1.9932,0.99341,0.47948,0.54126,-0.32323,0.22451
"3alpha-ACETOXYDIHYDRODEOXYGEDUNIN","3alpha-ACETOXYDIHYDRODEOXYGEDUNIN",6708514,NA,1,"Spectrum","30 uM",512.6,"1020",FALSE,"146","NaN",0.45799,0.2993,0.54265,0.86844,-0.059159,-0.10732,-0.30111,-0.1721,-0.098694,-0.36194,0.30139,-0.23639,0.03619,-0.35423,-0.25759,0.31574,-0.15592,-0.41935,-0.19474,0.02863,-0.026783,0.034454,0.25429,-0.13943,0.049354,-0.074765
"Allopregnanolone","Allopregnanolone",92786,"D00VZZ",1,"Spectrum","30 uM",318.5,"500",TRUE,"264","GABA-",0.16258,0.28046,0.52689,0.45158,-0.081427,0.076481,0.71219,-0.054607,1.3887,0.44709,2.3066,0.81838,1.6739,0.3628,0.89629,0.81513,-0.07192,-0.12898,0.81841,-0.40063,0.63136,0.48045,0.020342,2.141,1.7865,2.4183
"1,7-DIDEACETOXY-1,7-DIOXO-3-DEACETYLKHIVORIN","1,7-DIDEACETOXY-1,7-DIOXO-3-DEACETYLKHIVORIN",6708622,NA,1,"Spectrum","30 uM",456.5,"958",FALSE,"615","NaN",0.17258,0.51003,-0.1824,0.17368,-0.091158,23.851,0.23552,0.43701,0.23034,-0.29449,0.3402,0.027767,0.064677,-0.16018,-0.40694,0.091378,-0.84475,10.397,-0.49337,-0.094445,0.6938,-0.1327,0.2347,-0.42283,-0.41554,-0.5089
"APIGENIN TRIACETATE","APIGENIN TRIACETATE",18721,NA,1,"Spectrum","30 uM",396.3,"704",FALSE,"401","NaN",0.017103,0.045002,-0.0090189,0.14589,-0.080303,-0.12718,0.39315,0.10653,0.34491,-0.21248,0.3696,-0.3071,0.033359,-0.23037,-0.35182,0.56905,0.3985,-0.40884,-0.43018,-0.20851,0.53517,0.045415,0.14837,-0.029135,-0.18372,-0.11249
"Diosgenin","Diosgenin",99474,NA,1,"Spectrum","30 uM",414.6,"746",FALSE,"368","NaN",-0.35245,-0.065571,-0.10308,0.46754,-0.44993,-0.42073,-0.16477,-0.10449,0.37712,-0.32852,0.14457,-0.44829,-0.22701,-0.12065,-0.84659,0.49579,-0.63846,-0.31757,-0.47862,-0.11651,3.047,-0.42112,0.012383,-0.90439,-0.56953,-0.90261
"CEDRELONE","CEDRELONE",21596358,NA,1,"Spectrum","30 uM",422.5,"976",FALSE,"615","NaN",3.5142,3.8835,-2.0193,-1.8322,115.01,223.72,3.0669,3.9974,-1.8036,-1.7952,-2.246,-1.0418,-1.9856,1.8811,2.9315,-3.2444,-4.4614,31.056,0,0.47145,0,-0.93344,-1.754,-0.18385,-2.6522,-2.0938
"ANGOLENSIC ACID, METHYL ESTER","ANGOLENSIC ACID, METHYL ESTER",419676,NA,1,"Spectrum","30 uM",470.6,"939",FALSE,"615","NaN",0.14501,0.51109,0.24021,0.94273,-0.18759,-0.059112,-0.20652,-0.37442,-0.41692,-0.83772,-0.59819,-0.71735,-0.7557,0.58659,0.27244,-0.16555,-0.54178,0.38361,0.5571,-0.21242,0.044451,-0.78997,-0.66828,-0.97151,-0.84194,-1.1246
"SWIETENOLIDE-3-ACETATE","SWIETENOLIDE-3-ACETATE",6708550,NA,1,"Spectrum","30 uM",528.6,"1090",FALSE,"146","NaN",0.60808,0.39138,0.99338,0.78583,-0.075278,-0.098671,-0.28307,-0.013291,-0.8562,-0.69891,-0.89901,-0.6355,-0.84408,0.71881,-0.0063844,-0.1582,0.020679,0.69025,-0.083242,-0.20408,-0.43918,-0.84695,-0.54309,-0.52466,-0.74855,-0.8053
"3-alpha-HYDROXYDEOXYGEDININ","3-alpha-HYDROXYDEOXYGEDININ",6708714,NA,1,"Spectrum","30 uM",468.6,"951",FALSE,"615","NaN",0.051661,0.27167,-0.49247,0.21202,0.41107,0.16055,-0.081258,-0.16548,0.1611,-0.23214,0.38782,-0.07443,0.13442,0.47743,-0.088721,-0.011238,-0.35723,0.16151,0.12452,-0.1874,0.56839,-0.57073,0.08974,-0.35551,0.027822,-0.18526
"Totarol","Totarol",92783,NA,1,"Spectrum","30 uM",286.5,"385",TRUE,"183","BACT-",1.8732,2.1934,2.0079,1.1848,0.74947,2.156,-0.15433,-0.45832,-0.94762,-0.57939,-0.26435,0.68839,0.32857,0.75263,1.0584,0.73828,-0.014475,0.12364,2.703,-0.37505,-0.17721,0.54161,1.6821,2.9774,4.7319,4.896
"CRINAMINE","CRINAMINE",73620,NA,1,"Spectrum","30 uM",301.34,"497",FALSE,"281","NaN",-0.61039,-0.1827,-0.021097,0.47651,-0.46096,-0.4101,0.037047,0.26941,0.87591,0.12753,0.6859,0.028376,0.34318,-0.56497,-0.73432,0.27534,-0.42753,-0.50259,-0.38342,-0.016434,1.8782,0.28752,0.068383,-0.22409,-0.51594,-0.47614
"SAPPANONE A 7-METHYL ETHER","SAPPANONE A 7-METHYL ETHER",6857761,NA,1,"Spectrum","30 uM",298.29,"446",FALSE,"832","NaN",0.032008,0.17385,-0.18505,0.66031,0.060118,-0.36148,0.16231,-0.068008,-0.56266,-0.61183,-0.73523,-0.58868,-0.73575,0.39748,-0.11866,-0.099417,-0.2254,0.33594,-0.038999,-0.1874,-0.036154,-0.61016,-0.20266,-0.47711,-0.32176,-0.49052
"DEACETYLGEDUNIN","DEACETYLGEDUNIN",3034112,NA,1,"Spectrum","30 uM",440.5,"925",FALSE,"615","NaN",0.21065,-0.046898,-0.38138,0.093156,0.071023,-0.069184,-0.36507,-0.21987,-0.28408,-0.12744,-0.14023,-0.17866,-0.17144,-0.35372,-0.028387,-0.075379,-0.71705,-0.12672,-0.0050857,0.21399,0.1274,-0.20233,-0.23991,-0.46435,-0.33187,-0.45014
"MEXICANOLIDE","MEXICANOLIDE",21596309,NA,1,"Spectrum","30 uM",468.5,"993",FALSE,"146","NaN",0.12898,-0.0036796,-0.372,-0.015249,0.028831,-0.097162,-0.25891,0.2737,0.24192,-0.037928,0.40668,-0.030313,0.20985,0.16686,0.27772,0.18657,-0.18283,-0.10382,-0.012684,-0.085137,0.017822,-0.3183,-0.36545,-0.36503,-0.36818,-0.41482
"PRENYLETIN","PRENYLETIN",3873459,NA,1,"Spectrum","30 uM",246.26,"368",FALSE,"125","NaN",0.87167,1.269,0.10652,0.38067,0.19659,0.69973,-0.37691,-0.24309,-0.17689,-0.52353,0.27252,0.030275,0.16713,0.44662,0.70088,-0.57097,-0.71705,0.14643,0.31126,0.054457,-0.36894,-0.42609,-0.43126,-0.16705,-0.24717,-0.23395
"DEOXODEOXYDIHYDROGEDUNIN","DEOXODEOXYDIHYDROGEDUNIN",6708592,NA,1,"Spectrum","30 uM",454.6,"876",FALSE,"393","PRT-30S-",-0.060825,0.088443,-0.1515,-0.001109,0.0053247,-0.019662,-0.16679,-0.13392,-0.14626,-0.077724,-0.23968,-0.12253,-0.19723,-0.042079,0.16608,0.16533,-0.66039,-0.035276,0.095429,-0.33441,-0.020855,-0.27852,-0.39981,-0.40083,-0.47244,-0.49458
"NEOTIGOGENIN ACETATE","NEOTIGOGENIN ACETATE",313012,NA,1,"Spectrum","30 uM",458.7,"797",FALSE,"114","NaN",-0.37423,-0.081017,-0.62064,-0.13779,-0.054958,-0.036323,0.71469,0.28119,0.53277,0.19221,0.54986,0.22534,0.42327,-0.64056,0.11927,0.32817,-0.029044,-0.26178,-0.055295,0.13422,0.44326,-0.0062016,-0.32739,-0.35351,-0.352,-0.39907
"PTAEROXYLIN","PTAEROXYLIN",3646533,NA,1,"Spectrum","30 uM",258.27,"451",FALSE,"747","NaN",0.1036,1.0893,0.017386,0.84728,-0.023308,0.39252,-0.37493,-0.22663,0.14093,-0.31638,0.35015,0.4532,0.4318,-0.76805,-0.053596,-0.41521,-0.24759,-0.19535,-0.068563,0.61283,0.23699,0.45644,-0.097058,0.16228,-0.1669,-0.0021956
"OLEANOLIC ACID ACETATE","OLEANOLIC ACID ACETATE",6708573,NA,1,"Spectrum","30 uM",498.7,"992",FALSE,"674","NaN",-0.03765,-0.021877,-0.19373,0.11201,-0.033763,-0.15806,-0.40257,0.72795,0.62235,0.41494,0.80454,0.438,0.67605,-0.40684,0.11026,0.55472,-0.23949,-0.20006,0.031575,0.094341,-0.046639,0.014195,-0.15183,-0.033191,-0.016686,-0.026733
"DUARTIN (-)","DUARTIN",127790,NA,1,"Spectrum","30 uM",332.3,"405",FALSE,"853","NaN",-0.17386,0.079622,0.10129,0.39825,-0.24708,-0.26419,-0.3463,-0.19206,0.58143,0.092606,0.66417,0.0075083,0.37058,0.28037,-0.22686,0.61956,0.15609,-0.35367,-0.25868,-0.21106,0.046457,-0.39927,0.11004,-0.35801,-0.20271,-0.36132
"3-DEACETYLKHIVORIN","3-DEACETYLKHIVORIN",6708634,NA,1,"Spectrum","30 uM",544.6,"1090",FALSE,"615","NaN",-0.21437,0.12835,0.29045,0.24109,-0.32626,-0.15754,-0.37021,0.044039,0.29263,0.10038,0.12517,0.1999,0.17895,-0.1611,-0.55143,0.87143,0.27645,-0.51075,-0.46042,-0.075304,0.45656,0.13478,0.80051,-0.027054,0.36845,0.13171
"6-HYDROXYANGOLENSIC ACID METHYL ESTER","6-HYDROXYANGOLENSIC ACID METHYL ESTER",6708540,NA,1,"Spectrum","30 uM",486.6,"972",FALSE,"615","NaN",0.73496,0.69721,0.68411,-0.011311,0.01904,0.46729,-0.24767,-0.36182,-0.38686,-0.04259,0.23912,0.55602,0.43758,0.25844,0.11965,0.78747,0.09591,-0.303,0.018582,-0.30864,-0.33289,-0.44644,-0.081854,-0.45468,0.048661,-0.33204
"DEOXYKHIVORIN","DEOXYKHIVORIN",6708722,NA,1,"Spectrum","30 uM",570.7,"1160",FALSE,"615","NaN",0.4753,0.60174,0.40804,0.45064,0.14121,0.27622,-0.37021,-0.31109,-0.34553,-0.40467,-0.22575,-0.098269,-0.17857,-0.0047986,0.044393,0.74549,0.58486,-0.39747,-0.27483,-0.27046,-0.29701,-0.18273,0.14657,-0.29734,0.34809,-0.086098
"KHIVORIN","KHIVORIN",21596331,NA,1,"Spectrum","30 uM",586.7,"1200",FALSE,"615","NaN",0.34639,0.39886,0.21888,0.50779,0.0062003,0.074278,-0.3463,-0.39499,-0.029255,-0.15189,0.57042,0.44997,0.56208,0.38731,0.43168,0.3317,0.47203,0.038035,-0.083222,-0.15591,-0.28675,-0.38189,-0.34795,0.19658,0.17442,0.22455
"SMILAGENIN ACETATE","SMILAGENIN ACETATE",225766,NA,1,"Spectrum","30 uM",458.7,"797",FALSE,"114","NaN",0.26168,0.65146,-0.026521,0.36015,0.0063925,0.20109,-0.34332,-0.098402,0.33158,-0.28279,0.70323,0.050123,0.41555,0.085689,-0.043413,0.61956,0.073343,-0.34031,-0.16882,-0.20258,-0.13809,-0.15508,0.11651,-0.057428,0.19491,0.036277
"2-ISOPROPYL-3-METHOXYCINNAMIC ACID","2-ISOPROPYL-3-METHOXYCINNAMIC ACID",5827643,NA,1,"Spectrum","30 uM",220.26,"258",FALSE,"669","NaN",0.82981,1.1119,0.35691,-0.077984,0.28586,2.3321,-0.36723,-0.40865,-0.39347,-0.28332,0.21597,0.9078,0.61819,0.32973,0.24039,0.44565,0.2614,-0.29194,0.311,-0.26197,-0.33802,-0.33808,0.09051,-0.15077,0.59344,0.12911
"Gangaleoidin","Gangaleoidin",4565183,NA,1,"Spectrum","30 uM",413.2,"588",FALSE,"316","NaN",-0.4372,-0.84427,-0.15944,-0.88282,-0.274,-0.50286,-0.19089,0.606,0.88709,1.0653,1.0424,0.83544,1.0344,-0.53401,-0.96537,0.29572,-0.25012,-0.50182,-0.48107,0.20046,0.31815,2.3773,0.84389,2.2642,0.11265,1.8006
"CINEOLE","CINEOLE",2758,"D05YAR",1,"Spectrum","30 uM",154.25,"164",FALSE,"169","NEMO-",-0.42177,0.42811,-0.070784,0.36315,-0.37946,0.22232,-0.27536,-0.16226,0.19541,-0.41074,-0.059813,-0.20979,-0.14218,-0.17272,-0.24368,0.27643,-0.35594,-0.30686,0.075436,0.0012488,-0.014589,-0.10681,-0.026328,-0.4465,-0.34236,-0.47947
"7-DEACETYLKHIVORIN","7-DEACETYLKHIVORIN",6708579,NA,1,"Spectrum","30 uM",544.6,"1090",FALSE,"615","NaN",-0.59198,-0.38979,-0.41954,-0.0057382,-0.34406,-0.4461,0.066297,0.47909,0.45327,-0.1737,0.0067911,-0.41043,-0.21208,0.0022899,0.17878,0.029617,-0.24099,-0.091906,0.41936,0.12613,-0.14421,-0.13353,-0.27933,-0.30947,-0.40467,-0.43229
"OBACUNOL","OBACUNOL",4030850,NA,1,"Spectrum","30 uM",456.5,"943",FALSE,"615","NaN",-0.28926,-0.16748,-0.19565,0.33036,-0.22616,-0.38619,-0.011605,0.30442,0.20803,-0.46692,-0.086322,-0.55057,-0.33542,-0.17926,-0.27741,0.29186,0.015958,-0.19503,-0.30355,0.042875,-0.19605,-0.10027,-0.18749,-0.46668,-0.60845,-0.65082
"CARAPIN-8 (9)-ENE","CARAPIN-8 (9)-ENE",6708728,NA,1,"Spectrum","30 uM",466.5,"1050",FALSE,"146","NaN",-0.3973,-0.18412,-0.083701,0.043447,-0.41231,-0.31685,0.28176,0.44498,0.11403,-0.024759,-0.13331,-0.18128,-0.16641,0.16749,-0.28096,-0.1632,-0.28156,0.085416,-0.11922,0.17296,0.089106,-0.34275,0.18827,-0.29421,-0.12648,-0.25675
"EPOXYGEDUNIN","EPOXYGEDUNIN",6708724,NA,1,"Spectrum","30 uM",498.6,"1070",FALSE,"615","NaN",-0.10988,0.14637,0.30811,0.66645,-0.2946,-0.30577,-0.16232,-0.18955,-0.25492,-0.84562,-0.38983,-0.78523,-0.62071,0.10697,0.17346,-0.086076,-0.017851,0.051193,0.23963,-0.12363,-0.29111,-0.38364,-0.62443,-0.52511,-0.85277,-0.83273
"HYDROXY (3beta)ISOALLOSPIROST-9 (11)-ENE/3beta-ACETOXY-23-BROMO-ISOALLOSPIROST-9 (11)-ENE-12-ONE","HYDROXY (3beta)ISOALLOSPIROST-9 (11)-ENE/3beta-ACETOXY-23-BROMO-ISOALLOSPIROST-9 (11)-ENE-12-ONE",6708715,NA,2,"Spectrum/Spectrum","30 uM/30 uM",549.5,"963/963",FALSE,"114/114","NaN/NaN",-0.084485,0.232531,0.252825,0.66161,-0.1782355,-0.105299,0.029185,0.13776,0.00416,-0.59767,-0.0900775,-0.636015,-0.3888,0.232055,0.2408275,0.29452655,0.2895955,-0.0496815,0.062962,-0.0945275,-0.2041215,-0.332535,-0.49484,-0.233171,-0.48266,-0.418805
"13-METHYL-4,4-BISNOR-8,11,13-PODOCARPATRIEN-3-ONE","13-METHYL-4,4-BISNOR-8,11,13-PODOCARPATRIEN-3-ONE",6708561,NA,1,"Spectrum","30 uM",228.33,"322",FALSE,"624","NaN",-0.74589,-0.47181,-0.81996,-0.19018,-0.41902,-0.38393,-0.31862,0.091551,1.0955,0.12364,0.43318,-0.17918,0.13698,-0.44587,-0.30048,-0.42544,-0.65346,-0.20559,0.049904,0.053281,0.94026,0.30281,-0.019664,0.19148,-0.47597,-0.16632
"OBTUSAQUINONE","OBTUSAQUINONE",5967872,NA,1,"Spectrum","30 uM",254.28,"460",FALSE,"69","NaN",3.1089,3.7734,-1.6768,-1.7313,0,0,0,0,-1.9994,-2.2329,-2.0796,-2.0918,-2.2091,2.2087,3.097,-3.7574,-3.3447,0,239.75,0,11.53,-1.623,-2.3527,-3.3812,-3.3151,-4.0624
"DEOXYANDIROBIN","DEOXYANDIROBIN",6708516,NA,1,"Spectrum","30 uM",452.5,"942",FALSE,"146","NaN",0.58065,0.84732,0.3571,0.8542,0.30732,0.47318,-0.33269,-0.33297,-0.16485,-0.59494,0.25661,-0.38408,-0.08751,0.25321,0.62435,0.85106,0.20202,-0.31836,0.34934,-0.24413,0.18318,-0.54062,-0.66857,-0.81913,-0.69796,-0.97742
"PRIEURANIN ACETATE","PRIEURANIN ACETATE",6710640,NA,1,"Spectrum","30 uM",804.8,"1640",FALSE,"146","NaN",-0.1628,0.50324,0.28599,0.68433,-0.43048,0.069525,-0.24192,-0.29076,0.97163,-0.045145,1.2087,0.24717,0.79528,-0.27972,0.072658,0.33904,0.052795,-0.38808,0.052018,-0.11235,0.087839,0.055423,-0.38078,-0.050443,-0.39428,-0.26739
"3-DEOXO-3beta-HYDROXYMEXICANOLIDE 16-ENOL ETHER","3-DEOXO-3beta-HYDROXYMEXICANOLIDE 16-ENOL ETHER",6708594,NA,1,"Spectrum","30 uM",484.6,"980",FALSE,"146","NaN",-0.22938,0.556,0.13905,0.5885,-0.37336,0.45432,-0.32636,-0.33297,0.15973,-0.252,0.11605,0.0074491,0.066794,0.096044,0.12377,0.19374,-0.1357,-0.17056,0.12357,-0.23504,0.73141,-0.3833,-0.32268,-0.76684,-0.5008,-0.82502
"HECOGENIN ACETATE","HECOGENIN ACETATE",101906,NA,1,"Spectrum","30 uM",472.7,"871",FALSE,"114","NaN",0.49692,0.39314,0.29073,0.47526,0.29052,0.19483,-0.30947,-0.060966,-0.392,-0.29823,-0.084066,-0.12544,-0.11888,-0.17256,0.079709,0.67116,0.037087,-0.42605,-0.044983,-0.31684,-0.4286,-0.29973,-0.24194,-0.68271,-0.33553,-0.66943
"DEOXYGEDUNOL ACETATE","DEOXYGEDUNOL ACETATE",6708590,NA,1,"Spectrum","30 uM",510.6,"1060",FALSE,"615","NaN",0.1943,0.21193,-0.088484,0.38814,0.095407,-0.10132,-0.29681,-0.10474,0.35015,-0.21208,0.76602,-0.28478,0.2448,0.29321,0.24011,0.56045,0.44549,-0.19051,0.10738,-0.11689,0.46921,-0.5534,-0.63078,-0.74466,-0.76406,-0.96497
"COLCHICEINE","COLCHICEINE",234105,"D01DMN",1,"Spectrum","30 uM",385.4,"724",FALSE,"494","NaN",-0.14162,0.5021,0.29073,0.75838,-0.37919,-0.00046837,-0.31791,-0.3658,0.56363,-0.32773,0.8122,0.0051647,0.43989,-0.1297,-0.013709,0.75419,0.31982,-0.32782,-0.17351,-0.17142,0.66784,-0.26593,-0.056357,-0.61375,-0.24549,-0.5687
"11alpha-ACETOXYKHIVORIN","11alpha-ACETOXYKHIVORIN",6708501,NA,1,"Spectrum","30 uM",644.7,"1340",FALSE,"615","NaN",-0.94751,-0.53225,-0.64694,-0.26362,-0.60537,-0.47354,1.7152,0.54139,0.62576,-0.22424,0.1159,-0.5387,-0.31714,-2.0981,-0.44767,0.81927,-0.72416,-0.68981,0.17731,0.89043,0.85442,0.40335,0.24329,0.060465,-0.092958,0.017928
"DIHYDROGEDUNIN/3alpha-HYDROXYDEOXODIHYDROGEDUNIN","DIHYDROGEDUNIN/3alpha-HYDROXYDEOXODIHYDROGEDUNIN",542117,NA,2,"Spectrum/Spectrum","30 uM/30 uM",484.6,"990/990",FALSE,"615/615","NaN/NaN",0.136335,0.096275,-0.04722285,0.15829,2.36309,11.89839,2.75395,0.464835,-0.05403,-0.116075,-0.2181835,-0.300495,-0.33533,-1.51868,-0.622285,0.707015,-1.540245,-0.4635395,0.361955,4.296,3.008705,0.2584217,3.603755,-0.2243805,2.8833405,0.77558575
"SWIETENINE","SWIETENINE",14262276,NA,1,"Spectrum","30 uM",568.7,"1200",FALSE,"146","NaN",-0.8189,-0.33728,-0.85944,0.051824,-0.51354,-0.38638,-0.09663,0.64601,0.60193,-0.098411,0.050989,-0.41783,-0.26207,-2.2327,-0.53779,1.0846,-0.75006,-0.84217,0.72478,1.4686,2.1483,0.4847,0.17113,0.053286,-0.22687,-0.032288
"16-DEOXOMEXICANOLIDE 16-METHYL ETHER","16-DEOXOMEXICANOLIDE 16-METHYL ETHER",6708569,NA,1,"Spectrum","30 uM",484.6,"966",FALSE,"146","NaN",-0.76746,-0.61148,-0.88777,-0.31488,-0.3848,-0.50409,-0.24761,0.52878,1.1846,0.17587,0.86937,-0.30537,0.15236,-2.0657,-0.65233,0.75804,-0.77597,-0.77592,-0.28082,1.7215,0.80821,0.46403,0.72955,0.083022,0.32663,0.17532
"1,2alpha-EPOXYDEACETOXYDIHYDROGEDUNIN","1,2alpha-EPOXYDEACETOXYDIHYDROGEDUNIN",6708599,NA,1,"Spectrum","30 uM",456.5,"962",FALSE,"615","NaN",-0.69917,-0.40316,-0.35416,0.095198,-0.54671,-0.45403,3.4286,0.35794,0.76347,0.11453,0.32279,-0.27261,-0.051331,-2.0657,-0.42702,1.0234,-0.25783,-0.81544,-0.33338,1.324,0.15466,0.47808,0.27205,0.04807,0.074802,0.063588
"TIGOGENIN","TIGOGENIN",99516,NA,1,"Spectrum","30 uM",416.6,"694",FALSE,"114","NaN",-0.85882,-0.22511,-0.35889,0.48951,-0.57789,-0.44461,-0.16105,-0.17725,0.78042,0.1033,0.42202,-0.074656,0.12382,-2.1231,-0.71616,0.85328,-0.56872,-0.79722,-0.33472,1.7034,0.61016,0.55154,1.0225,0.19009,0.70717,0.38792
"14-METHOXY-4,4-BISNOR-4,8,11,13-PODOCARPATETRAEN-3-ONE","14-METHOXY-4,4-BISNOR-4,8,11,13-PODOCARPATETRAEN-3-ONE",6708585,NA,1,"Spectrum","30 uM",242.31,"385",FALSE,"624","NaN",-1.1391,-0.84384,-0.97277,-0.83537,-0.67036,-0.54195,1.8494,0.8411,1.3474,0.59679,0.78119,-0.040269,0.29556,-2.1904,-0.54343,1.071,-0.33556,-0.84545,0.072077,1.3782,0.98644,0.44647,0.059051,-0.045925,-0.26838,-0.12608
"12-HYDROXY-4,4-BISNOR-4,8,11,13-PODOCARPATETRAEN-3-ONE","12-HYDROXY-4,4-BISNOR-4,8,11,13-PODOCARPATETRAEN-3-ONE",6708578,NA,1,"Spectrum","30 uM",228.29,"371",FALSE,"624","NaN",-0.56879,-0.30256,-0.64694,0.13069,-0.37593,-0.42529,0.10021,-0.26487,0.028658,-0.49327,-0.55098,-0.77847,-0.75523,-1.5972,0.13814,0.47232,0.08759,-0.58443,-0.05628,1.4686,0.3065,0.36899,-0.40045,0.18493,-0.54239,-0.030787
"ANDIROBIN","ANDIROBIN",266444,NA,1,"Spectrum","30 uM",468.5,"982",FALSE,"615","NaN",0.20094,0.34367,0.91643,1.3919,-0.1279,-0.12613,0.79852,0.3258,-0.66475,-0.86548,-0.77882,-0.90192,-0.97282,-1.2281,-0.57232,0.32071,-0.31666,-0.49468,-0.47449,1.0919,0.55387,1.0388,-0.32643,0.14975,-0.87978,-0.42542
"GEDUNIN","GEDUNIN",12004512,NA,1,"Spectrum","30 uM",482.6,"1030",FALSE,"615","NaN",0.22049,0.13923,0.68439,0.62365,-0.11793,-0.12111,-0.35596,-0.12883,-0.39255,-0.48159,-0.31289,-0.42812,-0.41757,-1.5156,0.071805,0.47208,0.017183,-0.67588,0.2379,0.53821,-0.29298,1.3257,-0.61695,0.16544,-0.80418,-0.37083
"HUMILIN A","HUMILIN A",6708546,NA,1,"Spectrum","30 uM",528.6,"1090",FALSE,"146","NaN",0.025986,-0.4469,0.54616,0.25781,-0.12721,-0.13547,-0.36296,0.47268,0.20144,-0.088381,0.40553,-0.33482,-0.0083041,-1.2369,-0.48757,0.5856,-0.11374,-0.62787,-0.54243,0.52364,0.0768,1.2554,0.028519,0.35748,-0.31491,0.039553
"3alpha-HYDROXY-3-DEOXYANGOLENSIC ACID METHYL ESTER/3alpha-HYDROXY-3-DEOXYANGOLENSIC ACID METHYL ESTER","3alpha-HYDROXY-3-DEOXYANGOLENSIC ACID METHYL ESTER/3alpha-HYDROXY-3-DEOXYANGOLENSIC ACID METHYL ESTER",6708562,NA,2,"Spectrum/Spectrum","30 uM/30 uM",472.6,"897/897",FALSE,"615/615","NaN/NaN",0.5416135,0.8378043,0.44713,0.782325,0.298665,0.44332,-0.256857,-0.29573,-0.210945,-0.704325,-0.0388,-0.34761,-0.251135,-0.243435,0.488795,0.342455,0.2504365,-0.2554945,0.2339145,-0.066735,-0.115105,0.312375,-0.01394,-0.00162500000000002,0.0466,0.127535
"TOTAROL ACETATE","TOTAROL ACETATE",623264,NA,1,"Spectrum","30 uM",328.5,"480",FALSE,"183","NaN",0.02084,0.28828,0.21538,0.65109,-0.11625,-0.11299,0.46966,-0.50185,0.30246,-0.31318,0.50974,-0.28012,0.079927,-0.5392,0.74607,0.1315,0.43613,-0.18628,0.64479,-0.03735,-0.35233,0.80012,-0.75446,0.53073,-0.28689,0.16548
"DIGITONIN","DIGITONIN",6474107,NA,1,"Spectrum","30 uM",1229.3,"2230",FALSE,"114","NaN",1.0706,0.89355,-0.67328,-0.76656,2.6796,1.992,3.5903,2.666,-0.51784,-0.72629,-0.19127,-0.74807,-0.70865,0.277,1.6878,-1.5789,-1.2527,-0.14258,0.63407,0.023363,0.045604,0.15079,-1.4492,-0.6607,-1.8658,-1.5198
"GITOXIGENIN","GITOXIGENIN",348482,NA,1,"Spectrum","30 uM",390.5,"718",FALSE,"601","NaN",-0.24365,-0.31699,0.56097,0.55963,-0.14086,-0.13529,2.5407,0.22089,0.17419,-0.40738,0.12204,-0.60965,-0.33671,-1.2742,0.12642,0.47964,0.16774,-0.63112,0.10948,0.29779,-0.27929,1.4708,-0.11284,0.47782,-0.13999,0.2189
"DEGUELIN(-)","DEGUELIN",107935,"D14NDZ",1,"Spectrum","30 uM",394.4,"674",FALSE,"21","NaN",3.1473,2.8937,-1.5126,-1.6354,8.3628,7.8492,11.847,7.4651,-1.8245,-1.6051,-1.1421,-1.8434,-2.2382,2.2517,3.3998,-3.5921,-3.0594,0,51.485,0,1.6016,-1.6017,-2.4398,-2.6363,-2.8207,-3.3312
"ANTHOTHECOL","ANTHOTHECOL",99980,NA,1,"Spectrum","30 uM",480.5,"1120",FALSE,"615","NaN",-0.34776,-0.85057,-0.079069,-0.87578,-0.45861,-0.72076,-0.21184,0.22254,-0.4364,-0.11055,-0.78076,-0.49596,-0.72372,0.069602,-1.1499,-0.20734,-0.69021,0.12181,-0.85993,-0.27085,-0.074003,-0.20315,1.6148,-0.039262,0.88474,0.27247
